Year,Total Vaccinations (per hundred),Total Deaths (per million),Aged Over 65,Poor Cardiovascular Death Rate,Diabetes Prevalence,Male Smokers,Female Smokers
2021,173.46,,,,,,
2021,174.13,,,,,,
2021,174.97,,,,,,
2021,175.42,,,,,,
2021,175.97,,,,,,
2021,176.61,,,,,,
2021,177.28,,,,,,
2021,178.07,,,,,,
2021,178.8,,,,,,
2021,179.76,,,,,,
2021,180.42,,,,,,
2021,181.24,,,,,,
2021,182.33,,,,,,
2021,183.54,,,,,,
2021,184.96,,,,,,
2021,186.39,,,,,,
2021,188.0,,,,,,
2021,189.4,,,,,,
2021,190.87,,,,,,
2021,192.45,,,,,,
2021,193.83,,,,,,
2021,194.83,,,,,,
2021,195.14,,,,,,
2021,195.16,,,,,,
2021,195.2,,,,,,
2021,195.64,,,,,,
2021,196.18,,,,,,
2021,196.91,,,,,,
2021,197.6,,,,,,
2021,197.91,,,,,,
2022,197.95,,,,,,
2022,198.18,,,,,,
2022,198.46,,,,,,
2022,198.89,,,,,,
2022,199.33,,,,,,
2022,199.75,,,,,,
2022,200.15,,,,,,
2022,200.64,,,,,,
2022,200.92,,,,,,
2022,201.19,,,,,,
2022,201.45,,,,,,
2022,201.69,,,,,,
2022,201.93,,,,,,
2022,202.16,,,,,,
2022,202.43,,,,,,
2022,202.58,,,,,,
2022,202.74,,,,,,
2022,202.92,,,,,,
2022,203.08,,,,,,
2022,203.24,,,,,,
2022,203.42,,,,,,
2022,203.63,,,,,,
2022,203.75,,,,,,
2022,203.9,,,,,,
2022,204.04,,,,,,
2022,204.19,,,,,,
2022,204.33,,,,,,
2022,204.49,,,,,,
2022,204.67,,,,,,
2022,204.77,,,,,,
2022,204.88,,,,,,
2022,205.0,,,,,,
2022,205.11,,,,,,
2022,205.23,,,,,,
2022,205.35,,,,,,
2022,205.48,,,,,,
2022,205.54,,,,,,
2022,205.63,,,,,,
2022,205.73,,,,,,
2022,205.83,,,,,,
2022,205.94,,,,,,
2022,206.05,,,,,,
2022,206.18,,,,,,
2022,206.23,,,,,,
2022,206.31,,,,,,
2022,206.4,,,,,,
2022,206.5,,,,,,
2022,206.59,,,,,,
2022,206.65,,,,,,
2022,206.74,,,,,,
2022,206.79,,,,,,
2022,206.86,,,,,,
2022,206.94,,,,,,
2022,207.02,,,,,,
2022,207.09,,,,,,
2022,207.17,,,,,,
2022,207.25,,,,,,
2022,207.3,,,,,,
2022,207.36,,,,,,
2022,207.42,,,,,,
2022,207.49,,,,,,
2022,207.57,,,,,,
2022,207.64,,,,,,
2022,207.72,,,,,,
2022,207.76,,,,,,
2022,207.81,,,,,,
2022,207.87,,,,,,
2022,208.34,,,,,,
2022,208.4,,,,,,
2022,208.47,,,,,,
2022,208.55,,,,,,
2022,208.59,,,,,,
2022,208.65,,,,,,
2022,208.71,,,,,,
2022,208.77,,,,,,
2022,208.83,,,,,,
2022,208.89,,,,,,
2022,208.97,,,,,,
2022,209.01,,,,,,
2022,209.42,,,,,,
2022,209.54,,,,,,
2022,209.69,,,,,,
2022,209.85,,,,,,
2022,210.02,,,,,,
2022,210.2,,,,,,
2022,210.27,,,,,,
2022,210.42,,,,,,
2022,210.59,,,,,,
2022,210.79,,,,,,
2022,210.99,,,,,,
2022,211.19,,,,,,
2022,211.43,,,,,,
2022,211.53,,,,,,
2022,211.71,,,,,,
2022,211.92,,,,,,
2022,212.14,,,,,,
2022,212.36,,,,,,
2022,212.6,,,,,,
2022,212.92,,,,,,
2022,213.05,,,,,,
2022,213.24,,,,,,
2022,213.48,,,,,,
2022,213.73,,,,,,
2022,213.97,,,,,,
2022,214.06,,,,,,
2022,214.2,,,,,,
2022,214.23,,,,,,
2022,214.27,,,,,,
2022,214.46,,,,,,
2022,214.69,,,,,,
2022,214.91,,,,,,
2022,215.12,,,,,,
2022,215.48,,,,,,
2022,215.59,,,,,,
2022,215.76,,,,,,
2022,215.95,,,,,,
2022,216.16,,,,,,
2022,216.36,,,,,,
2022,216.55,,,,,,
2022,216.79,,,,,,
2022,216.86,,,,,,
2022,216.89,,,,,,
2022,217.02,,,,,,
2022,217.19,,,,,,
2022,217.35,,,,,,
2022,217.51,,,,,,
2022,217.72,,,,,,
2022,217.79,,,,,,
2022,217.91,,,,,,
2022,218.06,,,,,,
2022,218.2,,,,,,
2022,218.35,,,,,,
2022,218.47,,,,,,
2022,218.63,,,,,,
2022,218.69,,,,,,
2022,218.78,,,,,,
2022,218.89,,,,,,
2022,219.0,,,,,,
2022,219.12,,,,,,
2022,219.23,,,,,,
2022,219.37,,,,,,
2022,219.41,,,,,,
2022,219.5,,,,,,
2022,219.59,,,,,,
2022,219.69,,,,,,
2022,219.82,,,,,,
2022,219.91,,,,,,
2022,220.01,,,,,,
2022,220.05,,,,,,
2022,220.13,,,,,,
2022,220.22,,,,,,
2022,220.3,,,,,,
2022,220.31,,,,,,
2022,220.32,,,,,,
2022,220.36,,,,,,
2022,220.38,,,,,,
2022,220.43,,,,,,
2022,220.49,,,,,,
2022,220.56,,,,,,
2022,220.63,,,,,,
2022,220.69,,,,,,
2022,220.77,,,,,,
2022,220.81,,,,,,
2022,220.85,,,,,,
2022,220.9,,,,,,
2022,220.95,,,,,,
2022,221.01,,,,,,
2022,221.05,,,,,,
2022,221.12,,,,,,
2022,221.15,,,,,,
2022,221.32,,,,,,
2022,221.37,,,,,,
2022,221.43,,,,,,
2022,221.48,,,,,,
2022,221.53,,,,,,
2022,221.62,,,,,,
2022,221.65,,,,,,
2022,221.7,,,,,,
2022,221.76,,,,,,
2022,221.82,,,,,,
2022,221.97,,,,,,
2022,222.02,,,,,,
2022,222.11,,,,,,
2022,222.14,,,,,,
2022,222.19,,,,,,
2022,222.24,,,,,,
2022,222.29,,,,,,
2022,222.35,,,,,,
2022,222.4,,,,,,
2022,222.48,,,,,,
2022,222.51,,,,,,
2022,222.55,,,,,,
2022,222.6,,,,,,
2022,222.65,,,,,,
2022,222.69,,,,,,
2022,222.74,,,,,,
2022,222.82,,,,,,
2022,222.85,,,,,,
2022,222.89,,,,,,
2022,222.91,,,,,,
2022,222.96,,,,,,
2022,223.0,,,,,,
2022,223.04,,,,,,
2022,223.11,,,,,,
2022,223.14,,,,,,
2022,223.18,,,,,,
2022,223.22,,,,,,
2022,223.26,,,,,,
2022,223.3,,,,,,
2022,223.34,,,,,,
2022,223.39,,,,,,
2022,223.42,,,,,,
2022,223.45,,,,,,
2022,223.48,,,,,,
2022,223.51,,,,,,
2022,223.57,,,,,,
2022,223.6,,,,,,
2022,223.64,,,,,,
2022,223.65,,,,,,
2022,223.68,,,,,,
2022,223.7,,,,,,
2022,223.73,,,,,,
2022,223.75,,,,,,
2022,223.78,,,,,,
2022,223.81,,,,,,
2022,223.83,,,,,,
2022,223.87,,,,,,
2022,223.89,,,,,,
2022,223.91,,,,,,
2022,223.94,,,,,,
2022,223.96,,,,,,
2022,223.99,,,,,,
2022,224.0,,,,,,
2022,224.02,,,,,,
2022,224.05,,,,,,
2022,224.07,,,,,,
2022,224.1,,,,,,
2022,224.13,,,,,,
2022,224.15,,,,,,
2022,224.16,,,,,,
2022,224.17,,,,,,
2022,224.19,,,,,,
2022,224.21,,,,,,
2022,224.23,,,,,,
2022,224.25,,,,,,
2022,224.27,,,,,,
2022,224.28,,,,,,
2022,224.29,,,,,,
2022,224.31,,,,,,
2022,224.34,,,,,,
2022,224.38,,,,,,
2022,224.43,,,,,,
2022,224.49,,,,,,
2022,224.51,,,,,,
2022,224.77,,,,,,
2022,225.07,,,,,,
2022,225.37,,,,,,
2022,225.75,,,,,,
2022,226.13,,,,,,
2022,226.31,,,,,,
2022,226.82,,,,,,
2022,226.91,,,,,,
2022,227.31,,,,,,
2022,227.74,,,,,,
2022,228.28,,,,,,
2022,228.7,,,,,,
2022,229.39,,,,,,
2022,229.62,,,,,,
2022,230.08,,,,,,
2022,230.52,,,,,,
2022,231.01,,,,,,
2022,231.5,,,,,,
2022,231.96,,,,,,
2022,232.8,,,,,,
2022,233.04,,,,,,
2022,233.53,,,,,,
2022,233.98,,,,,,
2022,234.45,,,,,,
2022,234.93,,,,,,
2022,235.37,,,,,,
2022,236.23,,,,,,
2022,236.47,,,,,,
2022,237.41,,,,,,
2022,237.89,,,,,,
2022,238.39,,,,,,
2022,238.88,,,,,,
2022,239.37,,,,,,
2022,240.36,,,,,,
2022,240.64,,,,,,
2022,241.13,,,,,,
2022,241.62,,,,,,
2022,242.13,,,,,,
2022,242.65,,,,,,
2022,243.12,,,,,,
2022,243.96,,,,,,
2022,244.3,,,,,,
2022,244.67,,,,,,
2022,245.08,,,,,,
2022,245.48,,,,,,
2022,245.9,,,,,,
2022,246.28,,,,,,
2022,246.94,,,,,,
2022,247.14,,,,,,
2022,247.44,,,,,,
2022,247.77,,,,,,
2022,248.1,,,,,,
2022,248.44,,,,,,
2022,248.77,,,,,,
2022,249.37,,,,,,
2022,249.53,,,,,,
2022,249.79,,,,,,
2022,250.06,,,,,,
2022,250.31,,,,,,
2022,250.56,,,,,,
2022,250.81,,,,,,
2022,251.21,,,,,,
2022,251.31,,,,,,
2022,251.51,,,,,,
2022,251.7,,,,,,
2022,251.87,,,,,,
2022,252.05,,,,,,
2022,252.22,,,,,,
2022,252.52,,,,,,
2022,252.58,,,,,,
2022,252.74,,,,,,
2022,252.88,,,,,,
2022,253.01,,,,,,
2022,253.14,,,,,,
2022,253.27,,,,,,
2022,253.47,,,,,,
2022,253.51,,,,,,
2022,253.62,,,,,,
2022,253.73,,,,,,
2022,253.83,,,,,,
2022,253.91,,,,,,
2022,253.99,,,,,,
2022,254.1,,,,,,
2022,254.13,,,,,,
2022,254.2,,,,,,
2022,254.28,,,,,,
2022,254.34,,,,,,
2022,254.41,,,,,,
2022,254.47,,,,,,
2022,254.56,,,,,,
2022,254.58,,,,,,
2022,254.64,,,,,,
2022,254.69,,,,,,
2022,254.74,,,,,,
2022,254.79,,,,,,
2022,254.84,,,,,,
2022,254.9,,,,,,
2022,254.91,,,,,,
2022,254.97,,,,,,
2022,255.02,,,,,,
2022,255.05,,,,,,
2022,255.08,,,,,,
2022,255.1,,,,,,
2022,255.11,,,,,,
2022,255.11,,,,,,
2022,255.11,,,,,,
2022,255.11,,,,,,
2022,255.13,,,,,,
2022,255.16,,,,,,
2022,255.18,,,,,,
2022,255.19,,,,,,
2023,255.19,,,,,,
2023,255.19,,,,,,
2023,255.22,,,,,,
2023,255.25,,,,,,
2023,255.28,,,,,,
2023,255.31,,,,,,
2023,255.36,,,,,,
2023,255.37,,,,,,
2023,255.4,,,,,,
2023,255.42,,,,,,
2023,255.44,,,,,,
2023,255.46,,,,,,
2023,255.49,,,,,,
2023,255.52,,,,,,
2023,255.52,,,,,,
2023,255.54,,,,,,
2023,255.56,,,,,,
2023,255.57,,,,,,
2023,255.58,,,,,,
2023,255.6,,,,,,
2023,255.63,,,,,,
2023,255.63,,,,,,
2023,255.65,,,,,,
2023,255.66,,,,,,
2023,255.67,,,,,,
2023,255.69,,,,,,
2023,255.7,,,,,,
2023,255.73,,,,,,
2023,255.73,,,,,,
2023,255.74,,,,,,
2023,255.76,,,,,,
2023,255.77,,,,,,
2023,255.78,,,,,,
2023,255.79,,,,,,
2023,255.81,,,,,,
2023,255.82,,,,,,
2023,255.84,,,,,,
2023,255.86,,,,,,
2023,255.88,,,,,,
2023,255.9,,,,,,
2023,255.93,,,,,,
2023,255.97,,,,,,
2023,255.98,,,,,,
2023,255.98,,,,,,
2023,255.98,,,,,,
2023,255.99,,,,,,
2023,255.99,,,,,,
2023,255.99,,,,,,
2023,256.0,,,,,,
2023,256.0,,,,,,
2023,256.0,,,,,,
2023,256.0,,,,,,
2023,256.0,,,,,,
2023,256.0,,,,,,
2023,256.01,,,,,,
2023,256.01,,,,,,
2023,256.01,,,,,,
2023,256.01,,,,,,
2023,256.01,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.02,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.03,,,,,,
2023,256.04,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.04,,,,,,
2023,256.2,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,256.33,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,257.79,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,259.16,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,260.03,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,261.03,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,261.89,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,262.54,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,262.95,,,,,,
2023,,,,,,,
2023,262.95,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,263.36,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,263.69,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,263.98,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,264.18,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,264.19,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2023,,,,,,,
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,0.665,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,11.033,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,41.964,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,92.655,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,144.399,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,186.641,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,219.074,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,240.83,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,257.17,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,269.703,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,278.399,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,285.687,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,290.809,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,294.801,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,297.261,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,298.979,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,300.526,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,302.383,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,303.838,19.718,86.06,4.77,35.6,30.1
2020,,305.354,19.718,86.06,4.77,35.6,30.1
2020,,305.354,19.718,86.06,4.77,35.6,30.1
2020,,305.354,19.718,86.06,4.77,35.6,30.1
2020,,305.354,19.718,86.06,4.77,35.6,30.1
2020,,305.354,19.718,86.06,4.77,35.6,30.1
