Year,Total Vaccinations (per hundred),Total Deaths (per million),Hospitalized Patients (per million),ICU Patients (per million),Positive Rate
2020,,,,,
2020,,,,,
2020,,,,,
2020,,0.015,,,
2020,,0.015,,,
2020,,0.015,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.03,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.044,,,
2020,,0.059,,,
2020,,0.059,,,
2020,,0.074,,,
2020,,0.104,,,
2020,,0.133,,,
2020,,0.133,,,
2020,,0.163,,,
2020,,0.237,,,
2020,,0.281,,,
2020,,0.385,,,
2020,,0.578,,,
2020,,0.815,,,
2020,,1.126,,,
2020,,1.57,,,
2020,,2.311,,,
2020,,3.17,,,
2020,,4.251,,,
2020,,5.422,,,
2020,,7.169,,,
2020,,9.288,,,
2020,,11.998,,,
2020,,15.05,,,
2020,,18.946,,,
2020,,23.938,,,
2020,,30.011,,,
2020,,36.869,,,
2020,,44.513,,,
2020,,53.178,,,
2020,,63.695,165.534,,
2020,,75.946,163.282,24.426,
2020,,89.603,185.561,25.582,
2020,,104.505,212.831,28.959,
2020,,120.147,224.918,32.544,
2020,,137.123,237.332,33.61,
2020,,155.179,257.24,37.402,0.2656
2020,,172.481,242.827,35.225,0.258
2020,,191.619,257.995,36.795,0.2511
2020,,213.231,242.131,41.624,0.2983
2020,,233.539,255.448,41.713,0.2895
2020,,253.078,272.32,40.735,0.2841
2020,,273.253,268.364,40.202,0.2735
2020,,293.635,266.202,40.869,0.2594
2020,,311.855,258.44,41.802,0.2541
2020,,330.401,249.493,40.735,0.2524
2020,,349.287,244.382,41.209,0.2508
2020,,368.84,241.183,39.506,0.2525
2020,,387.608,243.257,38.484,0.246
2020,,405.206,232.058,38.987,0.2172
2020,,421.826,231.643,39.432,0.211
2020,,438.994,237.243,36.691,0.2078
2020,,455.021,225.067,34.425,0.1982
2020,,471.33,219.897,34.233,0.1903
2020,,486.691,211.542,33.862,0.1772
2020,,501.563,207.38,30.914,0.1642
2020,,515.161,221.778,30.233,0.1663
2020,,528.404,204.995,28.841,0.1489
2020,,541.232,191.664,30.514,0.1232
2020,,553.082,195.441,27.981,0.1012
2020,,565.184,181.072,25.137,0.0877
2020,,576.738,179.473,25.863,0.0787
2020,,588.367,174.525,23.152,0.0709
2020,,598.81,177.739,24.338,0.0619
2020,,608.601,179.413,22.56,0.0572
2020,,618.614,159.905,21.923,0.0531
2020,,628.124,163.46,20.442,0.0514
2020,,637.412,151.402,19.538,0.048
2020,,646.729,151.136,20.16,0.0448
2020,,655.143,146.588,17.924,0.0431
2020,,663.127,147.951,17.598,0.044
2020,,670.43,148.01,17.361,0.0429
2020,,676.755,145.655,16.635,0.0414
2020,,683.287,142.203,15.805,0.0388
2020,,690.012,134.841,16.309,0.0369
2020,,696.9,126.635,13.983,0.0358
2020,,703.137,133.301,16.072,0.0348
2020,,709.343,129.998,14.146,0.0332
2020,,714.928,127.154,13.391,0.0327
2020,,720.956,125.776,12.384,0.0316
2020,,726.452,119.584,11.095,0.0308
2020,,731.681,113.541,11.45,0.0302
2020,,736.747,111.363,11.273,0.0296
2020,,741.191,115.496,10.339,0.03
2020,,745.398,112.874,9.732,0.0247
2020,,749.56,110.785,10.547,0.0226
2020,,753.693,105.764,10.043,0.0215
2020,,758.122,104.653,8.799,0.0204
2020,,762.284,98.55,8.962,0.0191
2020,,766.55,91.366,8.073,0.0181
2020,,770.313,86.922,8.266,0.017
2020,,773.557,85.248,6.577,0.0189
2020,,776.445,83.085,7.614,0.0178
2020,,779.393,81.308,7.288,0.0163
2020,,782.845,80.33,6.947,0.0151
2020,,785.852,78.434,6.799,0.0144
2020,,788.562,73.635,6.681,0.0139
2020,,791.288,72.035,6.355,0.0131
2020,,793.525,72.242,6.444,0.0118
2020,,795.939,68.302,6.71,0.0112
2020,,798.324,68.213,5.333,0.011
2020,,800.353,65.058,4.562,0.0106
2020,,802.812,64.051,4.562,0.0105
2020,,804.605,62.377,4.903,0.0106
2020,,806.604,61.799,4.888,0.011
2020,,808.1,57.074,4.681,0.0115
2020,,810.115,57.681,4.622,0.0116
2020,,811.7,61.533,4.385,0.0116
2020,,813.477,56.378,4.429,0.0118
2020,,815.033,52.289,4.251,0.0119
2020,,816.351,54.215,4.355,0.0118
2020,,817.655,54.645,3.718,0.0117
2020,,818.943,54.126,3.985,0.0116
2020,,820.128,51.638,3.718,0.0115
2020,,821.358,49.297,3.955,0.0109
2020,,822.795,49.638,3.318,0.0095
2020,,824.291,45.105,3.17,0.0088
2020,,825.891,45.12,3.185,0.0086
2020,,827.061,45.238,3.17,0.0081
2020,,828.142,46.186,3.229,0.0076
2020,,829.179,43.017,3.481,0.0065
2020,,830.201,39.817,3.229,0.0052
2020,,831.401,37.891,2.859,0.0043
2020,,832.201,36.173,2.563,0.004
2020,,833.105,33.966,2.696,0.0039
2020,,833.816,35.047,2.637,0.004
2020,,834.586,34.425,2.726,0.0037
2020,,835.356,32.633,2.414,0.0039
2020,,836.156,30.5,2.089,0.0047
2020,,836.793,30.248,2.192,0.0055
2020,,837.489,29.063,2.355,0.0054
2020,,838.393,25.789,2.252,0.0054
2020,,839.044,24.693,1.6,0.0055
2020,,839.607,27.463,1.955,0.0057
2020,,840.081,24.856,1.6,0.0065
2020,,840.748,25.893,1.674,0.0062
2020,,841.37,22.664,1.733,0.0061
2020,,841.977,22.575,1.866,0.0061
2020,,842.288,22.249,1.689,0.0061
2020,,842.792,22.767,1.703,0.006
2020,,843.251,22.279,1.555,0.006
2020,,843.607,21.582,1.881,0.005
2020,,844.066,22.975,1.363,0.0051
2020,,844.525,19.82,1.407,0.0053
2020,,845.029,19.138,1.259,0.0055
2020,,845.562,18.116,1.215,0.0054
2020,,845.844,17.627,1.185,0.0054
2020,,846.184,17.746,1.185,0.0056
2020,,846.658,17.538,1.215,0.0056
2020,,846.925,17.346,1.007,0.0058
2020,,847.31,16.161,0.948,0.0058
2020,,847.725,16.324,1.052,0.0059
2020,,847.977,16.339,1.037,0.0059
2020,,848.436,16.798,0.992,0.0058
2020,,848.732,15.479,0.904,0.0058
2020,,848.984,15.865,1.007,0.0058
2020,,849.325,15.035,0.844,0.0059
2020,,849.725,15.346,0.83,0.0059
2020,,849.917,15.109,0.918,0.0059
2020,,850.228,13.376,0.681,0.0058
2020,,850.584,12.783,0.874,0.0059
2020,,850.91,14.102,0.815,0.0057
2020,,851.191,13.006,0.889,0.0061
2020,,851.561,13.243,0.963,0.0062
2020,,851.858,13.391,0.933,0.0063
2020,,852.213,13.05,0.918,0.0068
2020,,852.554,12.517,0.889,0.0069
2020,,852.82,12.65,0.978,0.0068
2020,,853.161,11.761,0.83,0.0067
2020,,853.383,12.147,0.963,0.0066
2020,,853.694,11.776,0.844,0.0064
2020,,853.917,11.45,0.978,0.0064
2020,,854.109,10.962,0.933,0.006
2020,,854.346,12.443,0.889,0.0063
2020,,854.494,10.71,0.815,0.0062
2020,,854.672,10.991,0.8,0.0065
2020,,854.924,10.813,0.711,0.0064
2020,,855.057,10.65,0.844,0.0065
2020,,855.383,10.65,0.83,0.0067
2020,,855.62,10.576,0.755,0.007
2020,,855.798,10.354,0.785,0.0068
2020,,855.976,10.058,0.859,0.0073
2020,,856.094,10.088,0.963,0.0076
2020,,856.257,10.873,1.081,0.0078
2020,,856.524,9.095,0.889,0.0082
2020,,856.687,10.191,0.874,0.0084
2020,,856.909,10.369,0.844,0.0088
2020,,857.042,10.65,0.859,0.0095
2020,,857.264,10.325,0.904,0.0105
2020,,857.472,11.776,1.007,0.0116
2020,,857.664,11.673,1.052,0.012
2020,,858.02,11.643,0.815,0.0126
2020,,858.257,11.036,0.904,0.013
2020,,858.464,8.858,1.94,0.0133
2020,,858.701,8.206,1.081,0.014
2020,,858.983,10.013,1.259,0.0138
2020,,859.323,12.191,1.244,0.0133
2020,,859.62,12.206,1.215,0.0137
2020,,859.931,13.02,1.733,0.0142
2020,,860.316,12.754,1.644,0.0145
2020,,860.775,14.294,1.57,0.0152
2020,,861.338,15.02,1.896,0.0156
2020,,861.782,17.553,2.281,0.0159
2020,,862.153,18.101,2.222,0.0172
2020,,862.745,18.783,2.281,0.0186
2020,,863.189,21.568,2.963,0.0201
2020,,863.767,22.886,3.288,0.0218
2020,,864.626,24.145,2.844,0.0234
2020,,865.13,25.626,3.422,0.0245
2020,,865.722,26.1,3.777,0.0255
2020,,866.419,29.537,3.54,0.0251
2020,,867.248,29.789,4.162,0.026
2020,,868.063,30.026,3.896,0.0266
2020,,868.774,30.929,4.548,0.0269
2020,,869.677,32.648,4.725,0.0272
2020,,870.729,36.232,4.473,0.0311
2020,,871.825,38.188,4.71,0.0417
2020,,872.862,44.513,4.903,0.0459
2020,,873.795,43.683,4.814,0.0499
2020,,874.803,47.964,4.992,0.054
2020,,876.047,50.349,5.584,0.0588
2020,,877.676,54.052,5.333,0.0618
2020,,879.113,57.503,5.792,0.063
2020,,880.535,60.125,6.251,0.0568
2020,,882.12,63.458,5.688,0.0586
2020,,884.016,63.858,7.006,0.0586
2020,,885.794,69.694,7.303,0.0604
2020,,887.557,73.057,7.51,0.0615
2020,,889.364,74.983,7.273,0.062
2020,,891.615,82.167,7.066,0.0619
2020,,894.015,85.515,8.014,0.0626
2020,,896.77,90.966,8.31,0.064
2020,,899.244,97.024,8.591,0.0671
2020,,902.103,101.779,9.08,0.0702
2020,,905.213,109.008,8.68,0.0699
2020,,908.65,110.682,9.362,0.0716
2020,,912.235,112.533,9.762,0.0749
2020,,915.568,126.65,10.28,0.0759
2020,,918.812,128.62,10.517,0.0774
2020,,922.589,136.56,11.791,0.0781
2020,,926.766,139.804,12.072,0.0773
2020,,930.988,144.203,12.28,0.0782
2020,,935.15,151.861,12.339,0.0814
2020,,939.89,149.773,12.843,0.0811
2020,,945.105,148.054,11.495,0.0849
2020,,950.141,163.771,13.243,0.0849
2020,,955.459,173.088,14.161,0.0837
2020,,960.465,173.399,14.013,0.0834
2020,,966.05,172.392,14.665,0.0836
2020,,971.086,170.777,14.487,0.0804
2020,,976.819,175.132,14.517,0.0806
2020,,982.996,180.154,14.472,0.0785
2020,,989.173,188.227,15.776,0.0786
2020,,995.572,180.169,14.976,0.0777
2020,,1002.845,187.59,14.561,0.0745
2020,,1008.918,196.256,13.554,0.0777
2020,,1014.977,208.846,16.013,0.0788
2020,,1021.346,204.136,15.583,0.0789
2020,,1028.012,202.936,15.672,0.0809
2020,,1034.811,212.09,16.946,0.0807
2020,,1041.566,224.592,15.583,0.0809
2020,,1047.95,212.046,16.783,0.0798
2020,,1054.853,218.919,18.427,0.0749
2020,,1062.467,221.66,17.687,0.0719
2020,,1069.651,211.394,18.353,0.0688
2020,,1076.835,216.134,18.086,0.0667
2020,,1084.212,212.12,17.879,0.0654
2020,,1091.796,222.148,17.701,0.0606
2020,,1099.306,214.179,17.849,0.0606
2020,,1106.653,195.204,16.279,0.0584
2020,,1114.045,209.75,17.538,0.0572
2020,,1120.874,191.634,16.427,0.0564
2020,,1127.673,197.204,17.524,0.0542
2020,,1134.842,194.552,15.331,0.0518
2020,,1142.264,199.5,15.894,0.0527
2020,,1149.152,191.589,16.116,0.0516
2020,,1155.403,188.849,14.146,0.0499
2020,,1161.535,190.864,15.702,0.0494
2020,,1168.986,191.93,14.472,0.0481
2020,,1176.363,196.107,15.079,0.0491
2020,,1182.392,207.41,15.405,0.0504
2020,,1188.85,199.796,14.398,0.0503
2020,,1195.753,200.211,15.479,0.0496
2020,,1202.744,196.167,15.791,0.0521
2020,,1209.381,205.528,15.228,0.0543
2020,,1216.728,203.277,14.991,0.0569
2020,,1224.001,207.217,14.917,0.0564
2020,,1231.23,222.282,15.272,0.0574
2020,,1238.34,220.86,15.376,0.0596
2020,,1245.835,228.696,16.028,0.0638
2020,,1253.33,236.709,15.968,0.0699
2020,,1260.5,234.754,16.99,0.0727
2020,,1268.899,236.087,17.242,0.0724
2020,,1277.579,245.345,17.213,0.0762
2020,,1285.696,241.257,18.946,0.0769
2020,,1293.844,264.543,18.042,0.0796
2020,,1302.746,261.743,17.02,0.0805
2020,,1312.049,254.366,19.286,0.0797
2020,,1321.366,250.826,18.516,0.0821
2020,,1330.491,251.404,18.19,0.0893
2020,,1340.193,266.454,21.153,0.0875
2020,,1350.429,288.91,20.19,0.0924
2020,,1361.049,309.292,22.486,0.1024
2020,,1371.744,320.98,24.737,0.1101
2020,,1382.291,310.107,24.974,0.1149
2021,,1393.549,332.223,25.508,0.1197
2021,,1405.725,335.185,27.315,0.1219
2021,,1417.679,362.53,29.285,0.1301
2021,,1430.003,370.247,29.833,0.1311
2021,,1441.942,357.479,33.062,0.1265
2021,,1455.215,390.185,33.092,0.1245
2021,,1469.628,408.198,36.01,0.1197
2021,,1484.633,409.042,37.847,0.1155
2021,,1500.231,410.953,36.795,0.1124
2021,3.97,1515.814,441.497,39.21,0.1117
2021,4.21,1531.975,432.861,38.884,0.1063
2021,4.54,1549.336,454.088,43.846,0.1006
2021,4.97,1567.763,468.116,43.387,0.0954
2021,5.45,1587.286,472.397,44.068,0.0928
2021,5.96,1606.632,476.13,47.683,0.0913
2021,6.4,1626.496,484.884,48.171,0.0876
2021,6.69,1646.078,477.744,47.135,0.0843
2021,7.0,1667.039,507.874,47.253,0.0813
2021,7.51,1687.184,476.441,48.29,0.0777
2021,8.05,1707.892,480.81,49.919,0.0749
2021,8.67,1729.919,458.695,49.016,0.0724
2021,9.38,1750.39,503.474,50.808,0.0676
2021,10.11,1770.343,461.687,48.053,0.0659
2021,10.43,1790.104,485.047,51.252,0.0637
2021,10.85,1809.168,457.554,47.712,0.06
2021,11.31,1827.521,459.332,48.527,0.0564
2021,11.78,1846.215,428.995,43.476,0.0513
2021,12.4,1863.576,436.535,45.076,0.0479
2021,13.12,1881.825,429.573,45.475,0.0449
2021,14.03,1899.956,412.449,46.142,0.0428
2021,14.5,1917.08,405.013,41.239,0.039
2021,15.03,1932.263,397.947,47.357,0.0372
2021,15.58,1946.987,386.571,44.216,0.0364
2021,16.28,1961.844,373.225,42.409,0.0348
2021,17.0,1976.094,365.789,42.468,0.0328
2021,17.74,1990.551,353.746,42.083,0.0305
2021,18.56,2002.787,339.866,39.773,0.0292
2021,18.97,2015.659,349.391,40.587,0.0281
2021,19.5,2027.317,333.778,39.713,0.0272
2021,20.11,2038.456,310.626,36.01,0.0265
2021,20.79,2049.995,299.827,35.462,0.0253
2021,21.54,2060.675,294.094,36.291,0.024
2021,22.36,2071.207,273.727,35.181,0.0234
2021,23.11,2081.206,255.492,32.159,0.0227
2021,23.46,2090.612,251.863,32.959,0.0226
2021,23.88,2099.292,257.744,33.625,0.0226
2021,24.44,2108.21,238.813,31.744,0.0226
2021,25.18,2117.305,230.458,31.122,0.0237
2021,25.87,2125.719,227.111,29.344,0.0246
2021,26.44,2133.184,228.044,29.878,0.0244
2021,26.96,2140.902,205.662,26.856,0.0235
2021,27.18,2147.849,194.952,29.315,0.0219
2021,27.49,2154.544,200.61,27.048,0.0207
2021,28.01,2160.632,203.188,26.234,0.0196
2021,28.73,2166.232,189.605,23.538,0.018
2021,29.5,2171.846,179.473,23.671,0.0167
2021,30.29,2177.267,175.132,23.967,0.0155
2021,30.94,2182.526,163.312,20.057,0.0149
2021,31.24,2187.014,154.854,20.694,0.0142
2021,31.59,2191.577,155.313,22.856,0.0127
2021,31.99,2195.724,149.876,22.367,0.012
2021,32.51,2200.109,138.145,20.086,0.0109
2021,33.17,2203.708,137.108,19.434,0.0096
2021,33.9,2206.937,131.286,19.538,0.0084
2021,34.57,2210.404,128.694,19.82,0.008
2021,34.84,2213.692,115.911,16.502,0.0074
2021,35.22,2216.788,119.614,16.294,0.0063
2021,35.65,2219.706,113.881,16.383,0.0056
2021,36.15,2222.624,107.097,16.427,0.005
2021,36.68,2225.35,97.78,14.043,0.0046
2021,37.35,2227.735,96.698,13.806,0.0044
2021,38.19,2230.297,94.55,12.428,0.0044
2021,38.61,2232.297,91.662,12.443,0.0043
2021,39.26,2234.297,89.573,12.769,0.0043
2021,40.04,2236.341,87.899,11.465,0.0042
2021,40.9,2238.4,82.745,11.361,0.0042
2021,41.88,2240.089,77.916,10.488,0.0042
2021,42.98,2241.97,71.976,10.873,0.0043
2021,44.23,2243.451,65.828,9.88,0.0043
2021,44.85,2244.992,65.739,9.199,0.0039
2021,45.46,2246.488,67.398,9.925,0.0041
2021,46.2,2248.369,61.681,8.132,0.0044
2021,47.06,2249.954,63.621,7.969,0.0043
2021,47.88,2251.361,57.815,7.421,0.0043
2021,48.91,2252.398,55.859,8.354,0.0046
2021,49.9,2253.568,56.126,7.243,0.0044
2021,50.55,2254.679,49.667,6.992,0.0044
2021,51.15,2255.642,52.571,7.377,0.0045
2021,51.9,2256.383,49.534,6.918,0.0044
2021,52.82,2257.434,46.423,7.303,0.0045
2021,53.74,2258.264,44.083,5.94,0.0045
2021,54.26,2259.345,39.002,5.007,0.0042
2021,54.69,2260.279,37.98,5.51,0.0041
2021,54.83,2261.019,38.943,5.599,0.0044
2021,54.98,2261.641,39.343,5.614,0.0042
2021,55.39,2262.426,34.81,5.333,0.0039
2021,56.14,2263.093,35.299,4.696,0.0039
2021,56.95,2263.76,34.662,4.592,0.0036
2021,57.77,2264.441,31.27,4.71,
2021,58.64,2265.345,31.092,4.503,0.0028
2021,59.02,2265.907,29.7,4.236,0.0025
2021,59.41,2266.544,30.366,4.37,0.0025
2021,59.99,2267.152,27.108,4.636,0.0025
2021,60.67,2267.715,25.656,4.207,0.0025
2021,61.48,2268.411,25.241,3.392,0.0024
2021,62.42,2268.929,24.737,3.94,0.0028
2021,63.37,2269.566,24.249,3.822,0.0027
2021,63.82,2270.04,23.641,3.777,0.0026
2021,64.37,2270.662,23.478,3.585,0.0024
2021,65.05,2271.122,22.753,3.629,0.0024
2021,65.84,2271.447,23.478,3.288,0.0023
2021,66.68,2271.966,21.523,3.303,0.0023
2021,67.57,2272.499,21.375,2.785,0.0023
2021,68.6,2272.988,20.382,2.548,0.0023
2021,69.1,2273.418,19.894,2.903,0.0023
2021,69.69,2273.773,19.331,2.577,0.0022
2021,70.42,2274.173,19.716,2.637,0.0022
2021,71.31,2274.484,17.331,2.548,0.0022
2021,72.22,2274.854,17.198,2.133,0.0021
2021,73.06,2275.165,16.99,2.029,0.0021
2021,73.82,2275.417,14.354,1.807,0.0021
2021,74.21,2275.654,13.791,2.103,0.0023
2021,74.51,2275.891,15.124,1.955,0.0022
2021,75.08,2276.173,14.946,1.852,0.0021
2021,75.88,2276.425,14.294,1.94,0.0021
2021,76.78,2276.647,13.969,1.748,0.0021
2021,77.67,2276.973,14.25,1.703,0.0021
2021,78.57,2277.224,13.746,1.644,0.0022
2021,79.0,2277.491,13.583,1.452,0.002
2021,79.51,2277.787,12.872,1.555,0.0021
2021,80.23,2277.95,12.872,1.585,0.0025
2021,81.17,2278.069,11.984,1.318,0.003
2021,82.12,2278.38,11.51,1.526,0.0037
2021,83.02,2278.602,11.376,1.348,0.0036
2021,83.95,2278.824,10.369,1.081,0.0037
2021,84.42,2279.032,10.265,1.096,0.0039
2021,84.96,2279.254,11.495,1.407,0.0037
2021,85.7,2279.461,10.754,1.155,
2021,86.64,2279.654,10.147,1.348,0.0022
2021,87.66,2279.817,10.354,1.111,0.0019
2021,88.62,2279.876,10.25,1.244,0.002
2021,89.75,2279.98,9.969,1.348,0.0021
2021,90.31,2280.246,10.369,1.215,0.0021
2021,90.98,2280.306,10.991,1.407,0.0022
2021,91.83,2280.543,11.124,1.452,0.0025
2021,92.82,2280.78,10.754,1.466,0.0027
2021,93.84,2280.942,10.221,1.022,0.0028
2021,94.79,2281.15,10.073,1.348,0.003
2021,95.68,2281.268,10.191,1.318,0.0031
2021,96.17,2281.476,10.206,1.348,0.0036
2021,96.6,2281.653,11.213,1.259,0.0041
2021,97.26,2281.787,11.969,1.318,0.0042
2021,98.03,2281.95,12.221,1.585,0.0047
2021,98.88,2282.098,12.176,1.629,0.0052
2021,99.72,2282.276,12.398,1.511,0.0057
2021,100.72,2282.513,12.561,1.526,0.0062
2021,101.29,2282.72,12.28,1.748,0.0058
2021,101.91,2282.824,12.754,1.452,0.0058
2021,102.58,2283.016,12.932,1.733,0.0063
2021,103.31,2283.105,12.976,1.896,0.0065
2021,104.07,2283.327,13.539,1.852,0.0067
2021,104.83,2283.579,14.043,1.792,0.0068
2021,105.68,2283.816,13.065,2.148,0.0071
2021,106.17,2284.009,14.576,2.474,0.0076
2021,106.71,2284.186,14.309,2.015,0.0079
2021,107.34,2284.364,15.242,2.518,0.0081
2021,107.97,2284.557,15.257,2.163,0.0083
2021,108.67,2284.868,17.642,2.311,0.0087
2021,109.3,2285.105,17.879,2.563,0.009
2021,110.07,2285.238,17.568,2.34,0.0093
2021,110.47,2285.49,18.086,2.77,0.0094
2021,110.56,2285.786,19.834,2.696,0.0097
2021,111.38,2286.112,19.064,3.037,0.0102
2021,111.93,2286.305,17.583,2.918,0.0112
2021,112.52,2286.571,18.501,3.096,0.012
2021,113.08,2286.705,18.664,2.711,0.0126
2021,113.73,2287.134,19.568,2.577,0.0136
2021,114.12,2287.46,19.849,2.726,0.0143
2021,114.51,2287.712,21.923,3.466,0.0158
2021,114.94,2288.067,21.227,3.185,0.0169
2021,115.41,2288.334,22.012,3.17,0.018
2021,115.92,2288.69,25.167,3.511,0.0194
2021,116.36,2289.075,25.078,3.585,0.0208
2021,116.86,2289.489,24.604,3.614,0.0216
2021,117.14,2289.949,27.819,4.385,0.0226
2021,117.47,2290.408,27.715,4.222,0.0231
2021,117.82,2290.852,30.426,4.503,0.0239
2021,118.21,2291.252,33.373,5.036,0.0248
2021,118.61,2291.771,34.173,5.11,0.0255
2021,119.01,2292.289,36.454,5.184,0.0265
2021,119.46,2292.911,36.158,5.259,0.0271
2021,119.68,2293.696,38.113,5.318,0.0287
2021,119.95,2294.363,41.491,5.51,0.0299
2021,120.27,2294.881,45.357,5.94,0.0311
2021,120.63,2295.504,46.142,6.37,0.0325
2021,121.02,2296.244,48.586,6.503,0.0343
2021,121.43,2296.94,51.697,7.273,0.0361
2021,121.86,2297.74,52.793,7.155,0.0388
2021,122.08,2298.555,52.556,7.006,0.0413
2021,122.34,2299.429,58.466,7.51,0.0417
2021,122.64,2300.495,55.726,7.673,0.0433
2021,122.98,2301.784,59.74,7.747,0.0446
2021,123.32,2302.791,64.229,8.429,0.0445
2021,123.67,2303.68,66.836,8.517,0.0428
2021,124.03,2304.954,68.272,9.051,0.0397
2021,124.25,2306.184,67.576,10.013,0.0384
2021,124.51,2307.191,77.234,10.176,0.0382
2021,124.79,2308.272,74.968,10.606,0.0352
2021,125.11,2309.442,74.212,10.695,0.0331
2021,125.44,2310.568,70.539,10.71,0.0327
2021,125.74,2311.812,76.923,10.71,0.0321
2021,126.11,2313.116,76.597,11.48,0.0316
2021,126.32,2314.671,71.842,10.828,0.0315
2021,126.55,2316.019,73.887,10.31,0.0315
2021,126.8,2317.456,72.183,10.932,0.0315
2021,127.1,2318.819,70.746,10.873,0.0325
2021,127.4,2320.004,70.139,11.243,0.0327
2021,127.71,2321.367,71.131,10.754,0.0334
2021,128.08,2322.863,72.302,10.206,0.0339
2021,128.3,2324.315,70.968,10.354,0.0343
2021,128.55,2325.885,69.68,10.413,0.0349
2021,128.83,2327.114,72.257,11.436,0.0353
2021,129.15,2328.358,73.872,11.006,0.0354
2021,129.5,2329.618,75.027,11.436,0.0359
2021,129.81,2330.921,70.287,11.021,0.0358
2021,130.17,2332.491,69.487,11.213,0.0362
2021,130.41,2333.943,71.072,11.391,0.0364
2021,130.67,2335.469,76.775,11.243,0.0372
2021,130.95,2336.817,80.686,11.465,0.0379
2021,131.27,2338.135,75.738,10.65,0.0388
2021,131.61,2339.646,80.271,11.436,0.0395
2021,131.95,2341.29,74.657,12.798,0.0409
2021,132.35,2342.994,79.767,12.369,0.0413
2021,132.58,2344.875,80.745,12.176,0.042
2021,132.84,2346.593,82.285,11.08,0.0424
2021,133.12,2348.489,82.063,11.85,0.043
2021,133.46,2350.267,82.893,12.058,0.0425
2021,133.75,2352.015,80.286,11.969,0.0417
2021,134.01,2353.585,85.559,12.502,0.0408
2021,134.28,2355.436,82.552,12.309,0.0403
2021,134.43,2357.495,83.737,11.88,0.0403
2021,134.56,2359.48,87.233,12.043,0.0398
2021,134.79,2361.539,95.395,12.813,0.0388
2021,135.03,2363.139,91.277,13.065,0.038
2021,135.26,2365.035,92.625,13.035,0.0364
2021,135.48,2366.887,92.684,12.754,0.0352
2021,135.73,2368.901,91.01,13.02,0.0355
2021,135.87,2371.138,94.21,12.739,0.0343
2021,136.02,2373.286,96.209,13.628,0.0328
2021,136.19,2375.7,97.395,13.554,0.0321
2021,136.36,2378.026,101.764,13.761,0.0313
2021,136.54,2380.47,101.587,13.287,0.0308
2021,136.71,2382.588,102.401,13.346,0.0305
2021,136.9,2385.255,101.927,12.754,0.0296
2021,137.0,2387.477,103.053,13.391,0.0286
2021,137.12,2389.624,103.542,12.102,0.0283
2021,137.24,2391.713,104.253,13.554,0.0281
2021,137.37,2393.461,106.534,14.043,0.0278
2021,137.5,2395.979,102.742,13.85,0.0272
2021,137.62,2398.468,94.876,12.932,0.0277
2021,137.77,2400.867,97.632,12.932,0.028
2021,137.84,2403.593,93.188,12.961,0.0279
2021,137.94,2405.622,91.173,12.487,0.0288
2021,138.03,2407.652,95.41,12.043,0.0296
2021,138.13,2410.007,91.795,12.724,0.0309
2021,138.24,2412.066,89.958,11.554,0.0317
2021,138.34,2414.406,83.456,12.028,0.0322
2021,138.45,2416.613,89.307,11.199,0.0318
2021,138.51,2418.672,84.789,10.695,0.0324
2021,138.6,2420.554,88.729,10.947,0.0329
2021,138.69,2422.198,87.455,10.799,0.0335
2021,138.79,2424.079,81.96,10.339,0.033
2021,140.18,2425.871,82.863,10.354,0.0335
2021,140.51,2427.96,84.478,10.176,0.0333
2021,140.9,2429.871,80.078,9.851,0.0337
2021,141.1,2431.93,82.715,10.191,0.0337
2021,141.38,2433.663,86.122,9.925,0.0335
2021,141.72,2435.233,85.678,9.88,0.0334
2021,142.05,2436.907,86.433,10.369,0.0342
2021,142.4,2438.907,85.796,10.458,0.0352
2021,142.75,2440.595,84.433,9.732,0.0351
2021,143.22,2442.566,86.477,9.273,0.0365
2021,143.42,2444.373,84.33,9.332,0.0373
2021,143.68,2446.165,87.292,8.828,0.0381
2021,144.02,2447.854,88.847,10.088,0.0387
2021,144.8,2449.898,86.892,10.25,0.0392
2021,145.26,2451.912,86.611,9.747,0.0398
2021,145.69,2453.942,88.003,9.302,0.0412
2021,146.24,2456.327,87.485,9.969,0.0415
2021,146.47,2458.4,90.655,10.384,0.043
2021,146.82,2460.622,97.009,10.458,0.0445
2021,147.28,2462.711,98.95,10.532,0.0453
2021,147.77,2464.77,100.179,10.073,0.046
2021,148.79,2466.873,97.898,10.458,0.0469
2021,149.34,2469.155,100.239,10.813,0.0475
2021,149.99,2471.584,98.698,11.628,0.0481
2021,150.31,2473.806,103.631,10.621,0.0487
2021,150.76,2476.354,110.015,11.539,0.0475
